,Date,VS,Winner,Scoreline,Series Type,Map,Player,Agent,R,ACS,K,D,A,KD +/-,KAST,ADR,HS%,FK,FD,FKFD +/-,R_all,R_attack,R_defend,ACS_all,ACS_attack,ACS_defend,K_all,K_attack,K_defend,D_all,D_attack,D_defend,A_all,A_attack,A_defend,KD +/-_all,KD +/-_attack,KD +/-_defend,KAST_all,KAST_attack,KAST_defend,ADR_all,ADR_attack,ADR_defend,HS%_all,HS%_attack,HS%_defend,FK_all,FK_attack,FK_defend,FD_all,FD_attack,FD_defend,FKFD +/-_all,FKFD +/-_attack,FKFD +/-_defend,Team
111,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,Less ,Viper,"0.92
0.63
1.11","164
63
232","11
2
9","14
5
9","3
0
3","-3
-3
0","65%
63%
67%","107
46
148","13%
0%
18%","1
0
1","2
0
2","-1
0
-1",0.92,0.63,1.11,164,63,232,11,2,9,14,5,9,3,0,3,-3,-3,0,65%,63%,67%,107,46,148,13%,0%,18%,1,0,1,2,0,2,-1,0,-1,LOUD
112,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,cauanzin ,Breach,"0.90
0.82
0.95","177
186
172","13
6
7","17
7
10","5
1
4","-4
-1
-3","55%
38%
67%","126
129
125","35%
25%
47%","3
1
2","2
1
1","+1
0
+1",0.90,0.82,0.95,177,186,172,13,6,7,17,7,10,5,1,4,-4,-1,-3,55%,38%,67%,126,129,125,35%,25%,47%,3,1,2,2,1,1,+1,0,+1,LOUD
113,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,tuyz ,Omen,"0.68
0.56
0.76","120
83
145","7
2
5","16
6
10","9
3
6","-9
-4
-5","55%
63%
50%","81
61
95","33%
9%
60%","1
0
1","0
0
0","+1
0
+1",0.68,0.56,0.76,120,83,145,7,2,5,16,6,10,9,3,6,-9,-4,-5,55%,63%,50%,81,61,95,33%,9%,60%,1,0,1,0,0,0,+1,0,+1,LOUD
114,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,saadhak ,Kayo,"0.58
0.66
0.53","111
117
108","6
2
4","16
6
10","8
3
5","-10
-4
-6","65%
63%
67%","75
82
70","25%
23%
27%","1
1
0","4
2
2","-3
-1
-2",0.58,0.66,0.53,111,117,108,6,2,4,16,6,10,8,3,5,-10,-4,-6,65%,63%,67%,75,82,70,25%,23%,27%,1,1,0,4,2,2,-3,-1,-2,LOUD
115,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,C0M ,Sova,"1.53
1.53
1.51","235
254
209","17
12
5","8
5
3","11
5
6","+9
+7
+2","85%
92%
75%","171
178
161","26%
26%
26%","1
0
1","0
0
0","+1
0
+1",1.53,1.53,1.51,235,254,209,17,12,5,8,5,3,11,5,6,+9,+7,+2,85%,92%,75%,171,178,161,26%,26%,26%,1,0,1,0,0,0,+1,0,+1,Evil Geniuses
116,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,jawgemo ,Raze,"1.34
1.11
1.69","286
242
354","22
11
11","13
8
5","3
2
1","+9
+3
+6","75%
75%
75%","180
152
222","23%
14%
36%","3
3
0","5
3
2","-2
0
-2",1.34,1.11,1.69,286,242,354,22,11,11,13,8,5,3,2,1,+9,+3,+6,75%,75%,75%,180,152,222,23%,14%,36%,3,3,0,5,3,2,-2,0,-2,Evil Geniuses
117,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,Demon1 ,Brimstone,"1.22
1.32
1.07","253
249
261","18
11
7","12
7
5","5
4
1","+6
+4
+2","85%
75%
100%","171
183
151","38%
38%
40%","2
0
2","3
2
1","-1
-2
+1",1.22,1.32,1.07,253,249,261,18,11,7,12,7,5,5,4,1,+6,+4,+2,85%,75%,100%,171,183,151,38%,38%,40%,2,0,2,3,2,1,-1,-2,+1,Evil Geniuses
118,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,Ethan ,Breach,"1.10
1.23
0.91","184
214
141","13
9
4","11
7
4","11
8
3","+2
+2
0","75%
75%
75%","132
154
99","30%
37%
19%","0
0
0","1
1
0","-1
-1
0",1.10,1.23,0.91,184,214,141,13,9,4,11,7,4,11,8,3,+2,+2,0,75%,75%,75%,132,154,99,30%,37%,19%,0,0,0,1,1,0,-1,-1,0,Evil Geniuses
119,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,1 Fracture,Boostio ,Killjoy,"0.74
0.66
0.86","150
189
93","9
8
1","13
9
4","6
4
2","-4
-1
-3","70%
75%
63%","100
127
60","19%
33%
0%","4
2
2","1
1
0","+3
+1
+2",0.74,0.66,0.86,150,189,93,9,8,1,13,9,4,6,4,2,-4,-1,-3,70%,75%,63%,100,127,60,19%,33%,0%,4,2,2,1,1,0,+3,+1,+2,Evil Geniuses
120,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Ascent,aspas ,Neon,"1.15
1.37
1.00","277
305
259","20
9
11","16
5
11","1
1
0","+4
+4
0","65%
50%
75%","164
178
155","31%
38%
28%","4
1
3","2
2
0","+2
-1
+3",1.15,1.37,1.00,277,305,259,20,9,11,16,5,11,1,1,0,+4,+4,0,65%,50%,75%,164,178,155,31%,38%,28%,4,1,3,2,2,0,+2,-1,+3,LOUD
121,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Ascent,Less ,Viper,"0.92
0.63
1.11","164
63
232","11
2
9","14
5
9","3
0
3","-3
-3
0","65%
63%
67%","107
46
148","13%
0%
18%","1
0
1","2
0
2","-1
0
-1",0.92,0.63,1.11,164,63,232,11,2,9,14,5,9,3,0,3,-3,-3,0,65%,63%,67%,107,46,148,13%,0%,18%,1,0,1,2,0,2,-1,0,-1,LOUD
122,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Ascent,cauanzin ,Breach,"0.90
0.82
0.95","177
186
172","13
6
7","17
7
10","5
1
4","-4
-1
-3","55%
38%
67%","126
129
125","35%
25%
47%","3
1
2","2
1
1","+1
0
+1",0.90,0.82,0.95,177,186,172,13,6,7,17,7,10,5,1,4,-4,-1,-3,55%,38%,67%,126,129,125,35%,25%,47%,3,1,2,2,1,1,+1,0,+1,LOUD
123,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Ascent,tuyz ,Omen,"0.68
0.56
0.76","120
83
145","7
2
5","16
6
10","9
3
6","-9
-4
-5","55%
63%
50%","81
61
95","33%
9%
60%","1
0
1","0
0
0","+1
0
+1",0.68,0.56,0.76,120,83,145,7,2,5,16,6,10,9,3,6,-9,-4,-5,55%,63%,50%,81,61,95,33%,9%,60%,1,0,1,0,0,0,+1,0,+1,LOUD
124,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Ascent,saadhak ,Kayo,"0.58
0.66
0.53","111
117
108","6
2
4","16
6
10","8
3
5","-10
-4
-6","65%
63%
67%","75
82
70","25%
23%
27%","1
1
0","4
2
2","-3
-1
-2",0.58,0.66,0.53,111,117,108,6,2,4,16,6,10,8,3,5,-10,-4,-6,65%,63%,67%,75,82,70,25%,23%,27%,1,1,0,4,2,2,-3,-1,-2,LOUD
125,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Ascent,C0M ,Sova,"1.53
1.53
1.51","235
254
209","17
12
5","8
5
3","11
5
6","+9
+7
+2","85%
92%
75%","171
178
161","26%
26%
26%","1
0
1","0
0
0","+1
0
+1",1.53,1.53,1.51,235,254,209,17,12,5,8,5,3,11,5,6,+9,+7,+2,85%,92%,75%,171,178,161,26%,26%,26%,1,0,1,0,0,0,+1,0,+1,Evil Geniuses
126,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Ascent,jawgemo ,Raze,"1.34
1.11
1.69","286
242
354","22
11
11","13
8
5","3
2
1","+9
+3
+6","75%
75%
75%","180
152
222","23%
14%
36%","3
3
0","5
3
2","-2
0
-2",1.34,1.11,1.69,286,242,354,22,11,11,13,8,5,3,2,1,+9,+3,+6,75%,75%,75%,180,152,222,23%,14%,36%,3,3,0,5,3,2,-2,0,-2,Evil Geniuses
127,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Ascent,Demon1 ,Brimstone,"1.22
1.32
1.07","253
249
261","18
11
7","12
7
5","5
4
1","+6
+4
+2","85%
75%
100%","171
183
151","38%
38%
40%","2
0
2","3
2
1","-1
-2
+1",1.22,1.32,1.07,253,249,261,18,11,7,12,7,5,5,4,1,+6,+4,+2,85%,75%,100%,171,183,151,38%,38%,40%,2,0,2,3,2,1,-1,-2,+1,Evil Geniuses
128,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Ascent,Ethan ,Breach,"1.10
1.23
0.91","184
214
141","13
9
4","11
7
4","11
8
3","+2
+2
0","75%
75%
75%","132
154
99","30%
37%
19%","0
0
0","1
1
0","-1
-1
0",1.10,1.23,0.91,184,214,141,13,9,4,11,7,4,11,8,3,+2,+2,0,75%,75%,75%,132,154,99,30%,37%,19%,0,0,0,1,1,0,-1,-1,0,Evil Geniuses
129,2023-06-15 23:00:00,"LOUD
Evil Geniuses",Evil Geniuses,2:0,BO3,2 Ascent,Boostio ,Killjoy,"0.74
0.66
0.86","150
189
93","9
8
1","13
9
4","6
4
2","-4
-1
-3","70%
75%
63%","100
127
60","19%
33%
0%","4
2
2","1
1
0","+3
+1
+2",0.74,0.66,0.86,150,189,93,9,8,1,13,9,4,6,4,2,-4,-1,-3,70%,75%,63%,100,127,60,19%,33%,0%,4,2,2,1,1,0,+3,+1,+2,Evil Geniuses
130,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,All Maps,Jinggg ,-,"1.30
0.41
3.07","337
173
668","22
6
16","15
12
3","2
2
0","+7
-6
+13","72%
58%
100%","223
111
445","20%
13%
24%","4
3
1","3
3
0","+1
0
+1",1.30,0.41,3.07,337,173,668,22,6,16,15,12,3,2,2,0,+7,-6,+13,72%,58%,100%,223,111,445,20%,13%,24%,4,3,1,3,3,0,+1,0,+1,Paper Rex
131,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,All Maps,d4v41 ,-,"0.83
0.46
1.58","152
118
222","9
4
5","16
12
4","14
5
9","-7
-8
+1","72%
58%
100%","86
65
129","30%
19%
57%","2
1
1","0
0
0","+2
+1
+1",0.83,0.46,1.58,152,118,222,9,4,5,16,12,4,14,5,9,-7,-8,+1,72%,58%,100%,86,65,129,30%,19%,57%,2,1,1,0,0,0,+2,+1,+1,Paper Rex
132,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,All Maps,f0rsakeN ,-,"0.80
0.58
1.24","149
161
125","8
5
3","15
12
3","7
4
3","-7
-7
0","67%
50%
100%","114
121
100","15%
19%
7%","0
0
0","2
2
0","-2
-2
0",0.80,0.58,1.24,149,161,125,8,5,3,15,12,3,7,4,3,-7,-7,0,67%,50%,100%,114,121,100,15%,19%,7%,0,0,0,2,2,0,-2,-2,0,Paper Rex
133,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,All Maps,mindfreak ,-,"0.54
0.13
1.36","94
71
141","7
3
4","13
12
1","2
0
2","-6
-9
+3","50%
25%
100%","55
52
63","24%
18%
33%","1
1
0","0
0
0","+1
+1
0",0.54,0.13,1.36,94,71,141,7,3,4,13,12,1,2,0,2,-6,-9,+3,50%,25%,100%,55,52,63,24%,18%,33%,1,1,0,0,0,0,+1,+1,0,Paper Rex
134,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,All Maps,cgrs ,-,"0.40
0.29
0.62","104
95
124","6
5
1","17
12
5","6
1
5","-11
-7
-4","67%
50%
100%","64
50
93","15%
23%
10%","1
0
1","5
2
3","-4
-2
-2",0.40,0.29,0.62,104,95,124,6,5,1,17,12,5,6,1,5,-11,-7,-4,67%,50%,100%,64,50,93,15%,23%,10%,1,0,1,5,2,3,-4,-2,-2,Paper Rex
135,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,All Maps,Derke ,-,"1.71
0.64
2.25","369
273
418","24
5
19","11
6
5","5
1
4","+13
-1
+14","94%
83%
100%","243
198
265","31%
35%
30%","4
0
4","3
1
2","+1
-1
+2",1.71,0.64,2.25,369,273,418,24,5,19,11,6,5,5,1,4,+13,-1,+14,94%,83%,100%,243,198,265,31%,35%,30%,4,0,4,3,1,2,+1,-1,+2,FNATIC
136,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,All Maps,Alfajer ,-,"1.28
0.19
1.83","210
77
278","14
1
13","10
6
4","3
1
2","+4
-5
+9","72%
33%
92%","145
62
187","20%
0%
28%","1
0
1","2
1
1","-1
-1
0",1.28,0.19,1.83,210,77,278,14,1,13,10,6,4,3,1,2,+4,-5,+9,72%,33%,92%,145,62,187,20%,0%,28%,1,0,1,2,1,1,-1,-1,0,FNATIC
137,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,All Maps,Chronicle ,-,"1.15
0.70
1.38","227
228
227","14
4
10","11
6
5","8
3
5","+3
-2
+5","78%
83%
75%","155
149
158","26%
23%
28%","2
2
0","2
1
1","0
+1
-1",1.15,0.70,1.38,227,228,227,14,4,10,11,6,5,8,3,5,+3,-2,+5,78%,83%,75%,155,149,158,26%,23%,28%,2,2,0,2,1,1,0,+1,-1,FNATIC
138,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,All Maps,Boaster ,-,"1.09
0.34
1.46","180
115
214","11
2
9","11
6
5","7
1
6","0
-4
+4","78%
50%
92%","131
80
157","13%
27%
10%","1
0
1","1
0
1","0
0
0",1.09,0.34,1.46,180,115,214,11,2,9,11,6,5,7,1,6,0,-4,+4,78%,50%,92%,131,80,157,13%,27%,10%,1,0,1,1,0,1,0,0,0,FNATIC
139,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,All Maps,Leo ,-,"1.06
0.66
1.26","181
198
172","13
4
9","9
5
4","6
1
5","+4
-1
+5","83%
67%
92%","112
120
108","20%
6%
29%","2
1
1","0
0
0","+2
+1
+1",1.06,0.66,1.26,181,198,172,13,4,9,9,5,4,6,1,5,+4,-1,+5,83%,67%,92%,112,120,108,20%,6%,29%,2,1,1,0,0,0,+2,+1,+1,FNATIC
140,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,1 Lotus,Jinggg ,Raze,"1.30
0.41
3.07","337
173
668","22
6
16","15
12
3","2
2
0","+7
-6
+13","72%
58%
100%","223
111
445","20%
13%
24%","4
3
1","3
3
0","+1
0
+1",1.30,0.41,3.07,337,173,668,22,6,16,15,12,3,2,2,0,+7,-6,+13,72%,58%,100%,223,111,445,20%,13%,24%,4,3,1,3,3,0,+1,0,+1,Paper Rex
141,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,1 Lotus,d4v41 ,Skye,"0.83
0.46
1.58","152
118
222","9
4
5","16
12
4","14
5
9","-7
-8
+1","72%
58%
100%","86
65
129","30%
19%
57%","2
1
1","0
0
0","+2
+1
+1",0.83,0.46,1.58,152,118,222,9,4,5,16,12,4,14,5,9,-7,-8,+1,72%,58%,100%,86,65,129,30%,19%,57%,2,1,1,0,0,0,+2,+1,+1,Paper Rex
142,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,1 Lotus,f0rsakeN ,Cypher,"0.80
0.58
1.24","149
161
125","8
5
3","15
12
3","7
4
3","-7
-7
0","67%
50%
100%","114
121
100","15%
19%
7%","0
0
0","2
2
0","-2
-2
0",0.80,0.58,1.24,149,161,125,8,5,3,15,12,3,7,4,3,-7,-7,0,67%,50%,100%,114,121,100,15%,19%,7%,0,0,0,2,2,0,-2,-2,0,Paper Rex
143,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,1 Lotus,mindfreak ,Omen,"0.54
0.13
1.36","94
71
141","7
3
4","13
12
1","2
0
2","-6
-9
+3","50%
25%
100%","55
52
63","24%
18%
33%","1
1
0","0
0
0","+1
+1
0",0.54,0.13,1.36,94,71,141,7,3,4,13,12,1,2,0,2,-6,-9,+3,50%,25%,100%,55,52,63,24%,18%,33%,1,1,0,0,0,0,+1,+1,0,Paper Rex
144,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,1 Lotus,cgrs ,Gekko,"0.40
0.29
0.62","104
95
124","6
5
1","17
12
5","6
1
5","-11
-7
-4","67%
50%
100%","64
50
93","15%
23%
10%","1
0
1","5
2
3","-4
-2
-2",0.40,0.29,0.62,104,95,124,6,5,1,17,12,5,6,1,5,-11,-7,-4,67%,50%,100%,64,50,93,15%,23%,10%,1,0,1,5,2,3,-4,-2,-2,Paper Rex
145,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,1 Lotus,Derke ,Raze,"1.71
0.64
2.25","369
273
418","24
5
19","11
6
5","5
1
4","+13
-1
+14","94%
83%
100%","243
198
265","31%
35%
30%","4
0
4","3
1
2","+1
-1
+2",1.71,0.64,2.25,369,273,418,24,5,19,11,6,5,5,1,4,+13,-1,+14,94%,83%,100%,243,198,265,31%,35%,30%,4,0,4,3,1,2,+1,-1,+2,FNATIC
146,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,1 Lotus,Alfajer ,Killjoy,"1.28
0.19
1.83","210
77
278","14
1
13","10
6
4","3
1
2","+4
-5
+9","72%
33%
92%","145
62
187","20%
0%
28%","1
0
1","2
1
1","-1
-1
0",1.28,0.19,1.83,210,77,278,14,1,13,10,6,4,3,1,2,+4,-5,+9,72%,33%,92%,145,62,187,20%,0%,28%,1,0,1,2,1,1,-1,-1,0,FNATIC
147,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,1 Lotus,Chronicle ,Viper,"1.15
0.70
1.38","227
228
227","14
4
10","11
6
5","8
3
5","+3
-2
+5","78%
83%
75%","155
149
158","26%
23%
28%","2
2
0","2
1
1","0
+1
-1",1.15,0.70,1.38,227,228,227,14,4,10,11,6,5,8,3,5,+3,-2,+5,78%,83%,75%,155,149,158,26%,23%,28%,2,2,0,2,1,1,0,+1,-1,FNATIC
148,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,1 Lotus,Boaster ,Astra,"1.09
0.34
1.46","180
115
214","11
2
9","11
6
5","7
1
6","0
-4
+4","78%
50%
92%","131
80
157","13%
27%
10%","1
0
1","1
0
1","0
0
0",1.09,0.34,1.46,180,115,214,11,2,9,11,6,5,7,1,6,0,-4,+4,78%,50%,92%,131,80,157,13%,27%,10%,1,0,1,1,0,1,0,0,0,FNATIC
149,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,1 Lotus,Leo ,Fade,"1.06
0.66
1.26","181
198
172","13
4
9","9
5
4","6
1
5","+4
-1
+5","83%
67%
92%","112
120
108","20%
6%
29%","2
1
1","0
0
0","+2
+1
+1",1.06,0.66,1.26,181,198,172,13,4,9,9,5,4,6,1,5,+4,-1,+5,83%,67%,92%,112,120,108,20%,6%,29%,2,1,1,0,0,0,+2,+1,+1,FNATIC
150,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,2 Bind,Jinggg ,Raze,"1.30
0.41
3.07","337
173
668","22
6
16","15
12
3","2
2
0","+7
-6
+13","72%
58%
100%","223
111
445","20%
13%
24%","4
3
1","3
3
0","+1
0
+1",1.30,0.41,3.07,337,173,668,22,6,16,15,12,3,2,2,0,+7,-6,+13,72%,58%,100%,223,111,445,20%,13%,24%,4,3,1,3,3,0,+1,0,+1,Paper Rex
151,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,2 Bind,d4v41 ,Skye,"0.83
0.46
1.58","152
118
222","9
4
5","16
12
4","14
5
9","-7
-8
+1","72%
58%
100%","86
65
129","30%
19%
57%","2
1
1","0
0
0","+2
+1
+1",0.83,0.46,1.58,152,118,222,9,4,5,16,12,4,14,5,9,-7,-8,+1,72%,58%,100%,86,65,129,30%,19%,57%,2,1,1,0,0,0,+2,+1,+1,Paper Rex
152,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,2 Bind,f0rsakeN ,Cypher,"0.80
0.58
1.24","149
161
125","8
5
3","15
12
3","7
4
3","-7
-7
0","67%
50%
100%","114
121
100","15%
19%
7%","0
0
0","2
2
0","-2
-2
0",0.80,0.58,1.24,149,161,125,8,5,3,15,12,3,7,4,3,-7,-7,0,67%,50%,100%,114,121,100,15%,19%,7%,0,0,0,2,2,0,-2,-2,0,Paper Rex
153,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,2 Bind,mindfreak ,Omen,"0.54
0.13
1.36","94
71
141","7
3
4","13
12
1","2
0
2","-6
-9
+3","50%
25%
100%","55
52
63","24%
18%
33%","1
1
0","0
0
0","+1
+1
0",0.54,0.13,1.36,94,71,141,7,3,4,13,12,1,2,0,2,-6,-9,+3,50%,25%,100%,55,52,63,24%,18%,33%,1,1,0,0,0,0,+1,+1,0,Paper Rex
154,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,2 Bind,cgrs ,Gekko,"0.40
0.29
0.62","104
95
124","6
5
1","17
12
5","6
1
5","-11
-7
-4","67%
50%
100%","64
50
93","15%
23%
10%","1
0
1","5
2
3","-4
-2
-2",0.40,0.29,0.62,104,95,124,6,5,1,17,12,5,6,1,5,-11,-7,-4,67%,50%,100%,64,50,93,15%,23%,10%,1,0,1,5,2,3,-4,-2,-2,Paper Rex
155,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,2 Bind,Derke ,Raze,"1.71
0.64
2.25","369
273
418","24
5
19","11
6
5","5
1
4","+13
-1
+14","94%
83%
100%","243
198
265","31%
35%
30%","4
0
4","3
1
2","+1
-1
+2",1.71,0.64,2.25,369,273,418,24,5,19,11,6,5,5,1,4,+13,-1,+14,94%,83%,100%,243,198,265,31%,35%,30%,4,0,4,3,1,2,+1,-1,+2,FNATIC
156,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,2 Bind,Alfajer ,Killjoy,"1.28
0.19
1.83","210
77
278","14
1
13","10
6
4","3
1
2","+4
-5
+9","72%
33%
92%","145
62
187","20%
0%
28%","1
0
1","2
1
1","-1
-1
0",1.28,0.19,1.83,210,77,278,14,1,13,10,6,4,3,1,2,+4,-5,+9,72%,33%,92%,145,62,187,20%,0%,28%,1,0,1,2,1,1,-1,-1,0,FNATIC
157,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,2 Bind,Chronicle ,Viper,"1.15
0.70
1.38","227
228
227","14
4
10","11
6
5","8
3
5","+3
-2
+5","78%
83%
75%","155
149
158","26%
23%
28%","2
2
0","2
1
1","0
+1
-1",1.15,0.70,1.38,227,228,227,14,4,10,11,6,5,8,3,5,+3,-2,+5,78%,83%,75%,155,149,158,26%,23%,28%,2,2,0,2,1,1,0,+1,-1,FNATIC
158,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,2 Bind,Boaster ,Astra,"1.09
0.34
1.46","180
115
214","11
2
9","11
6
5","7
1
6","0
-4
+4","78%
50%
92%","131
80
157","13%
27%
10%","1
0
1","1
0
1","0
0
0",1.09,0.34,1.46,180,115,214,11,2,9,11,6,5,7,1,6,0,-4,+4,78%,50%,92%,131,80,157,13%,27%,10%,1,0,1,1,0,1,0,0,0,FNATIC
159,2023-06-19 01:15:00,"Paper Rex
FNATIC",FNATIC,2:0,BO3,2 Bind,Leo ,Fade,"1.06
0.66
1.26","181
198
172","13
4
9","9
5
4","6
1
5","+4
-1
+5","83%
67%
92%","112
120
108","20%
6%
29%","2
1
1","0
0
0","+2
+1
+1",1.06,0.66,1.26,181,198,172,13,4,9,9,5,4,6,1,5,+4,-1,+5,83%,67%,92%,112,120,108,20%,6%,29%,2,1,1,0,0,0,+2,+1,+1,FNATIC
160,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,nAts ,-,"0.93
0.49
1.04","245
203
257","13
2
11","13
4
9","1
0
1","0
-2
+2","80%
100%
75%","161
123
170","33%
10%
41%","1
1
0","0
0
0","+1
+1
0",0.93,0.49,1.04,245,203,257,13,2,11,13,4,9,1,0,1,0,-2,+2,80%,100%,75%,161,123,170,33%,10%,41%,1,1,0,0,0,0,+1,+1,0,Team Liquid
161,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,Jamppi ,-,"0.91
1.48
0.77","193
304
166","11
4
7","12
3
9","4
0
4","-1
+1
-2","73%
67%
75%","129
164
121","18%
20%
17%","1
0
1","1
0
1","0
0
0",0.91,1.48,0.77,193,304,166,11,4,7,12,3,9,4,0,4,-1,+1,-2,73%,67%,75%,129,164,121,18%,20%,17%,1,0,1,1,0,1,0,0,0,Team Liquid
162,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,Sayf ,-,"0.50
0.05
0.61","188
68
219","8
0
8","14
4
10","3
2
1","-6
-4
-2","60%
33%
67%","128
77
141","15%
14%
15%","1
0
1","2
1
1","-1
-1
0",0.50,0.05,0.61,188,68,219,8,0,8,14,4,10,3,2,1,-6,-4,-2,60%,33%,67%,128,77,141,15%,14%,15%,1,0,1,2,1,1,-1,-1,0,Team Liquid
163,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,Redgar ,-,"0.46
1.37
0.23","106
257
69","6
3
3","14
2
12","2
1
1","-8
+1
-9","47%
67%
42%","60
146
39","40%
50%
29%","1
0
1","2
0
2","-1
0
-1",0.46,1.37,0.23,106,257,69,6,3,3,14,2,12,2,1,1,-8,+1,-9,47%,67%,42%,60,146,39,40%,50%,29%,1,0,1,2,0,2,-1,0,-1,Team Liquid
164,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,soulcas ,-,"0.27
0.42
0.24","123
168
113","5
2
3","14
4
10","5
1
4","-9
-2
-7","53%
100%
42%","75
75
75","16%
25%
13%","2
1
1","4
0
4","-2
+1
-3",0.27,0.42,0.24,123,168,113,5,2,3,14,4,10,5,1,4,-9,-2,-7,53%,100%,42%,75,75,75,16%,25%,13%,2,1,1,4,0,4,-2,+1,-3,Team Liquid
165,2023-06-18 23:00:00,"Team Liquid
Evil Geniuses",Evil Geniuses,2:0,BO3,All Maps,Boostio ,-,"1.55
1.50
1.76","347
350
341","18
15
3","10
8
2","7
4
3","+8
+7
+1","87%
83%
100%","232
224
261","23%
19%
37%","4
4
0","0
0
0","+4
+4
0",1.55,1.50,1.76,347,350,341,18,15,3,10,8,2,7,4,3,+8,+7,+1,87%,83%,100%,232,224,261,23%,19%,37%,4,4,0,0,0,0,+4,+4,0,Evil Geniuses
